---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  219   |  74    |   FC                            GAP          |  =    151/370   | runtime:  0.39
  221   |  74    |   FC                            GAP          |  =    149/370   | runtime:  0.37
  223   |  74    |   FC                            GAP          |  =    223/518   | runtime:  0.43
  225   |  74    |   FC                            GAP          |  =    225/518   | runtime:  0.44
  227   |  74    |   FC                            GAP          |  =    227/518   | runtime:  0.45
  229   |  74    |   FC                            GAP          |  =    229/518   | runtime:  0.46
  231   |  74    |   FC                            GAP          |  =     33/74    | runtime:  0.48
  233   |  74    |   FC                            GAP          |  =    233/518   | runtime:  0.52
  235   |  74    |   FC                            GAP          |  =    235/518   | runtime:  0.50
  237   |  74    |       INT                  MID  GAP          |  =    473/1036  | runtime:  0.54
  239   |  74    |            HALF                              |  =     84/185   | runtime:  0.52
  241   |  74    |                            MID  GAP          |  =    169/370   | runtime:  0.57
  243   |  74    |   FC                            GAP          |  =     67/148   | runtime:  0.53
  245   |  74    |   FC                            GAP          |  =    199/444   | runtime:  0.53
  247   |  74    |   FC                            GAP          |  =    197/444   | runtime:  0.55
  249   |  74    |   FC                            GAP          |  =     65/148   | runtime:  0.55
  76    |  75    |                  EBM            GAP          |  =      1/3     | runtime:  0.16
  77    |  75    |                  EBM  HBM       GAP          |  =    101/300   | runtime:  4.40
  79    |  75    |                                 GAP          |  =    101/300   | runtime:  0.62
  82    |  75    |                  EBM       MID  GAP          |  =    103/300   | runtime:  0.12
  83    |  75    |                                 GAP          |  =    203/600   | runtime:  0.54
  86    |  75    |                       HBM       GAP          |  =     26/75    | runtime:  0.16
  88    |  75    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.05
  89    |  75    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.05
  91    |  75    |       INT  HALF  EBM       MID  GAP          |  =    107/300   | runtime:  0.11
  92    |  75    |                       HBM       GAP          |  =     53/150   | runtime:  0.10
  94    |  75    |       INT             HBM  MID  GAP          |  =     44/125   | runtime:  0.12
  97    |  75    |                                 GAP          |  =     31/90    | runtime:  0.14
  98    |  75    |                                 GAP          |  =    232/675   | runtime:  0.23
  101   |  75    |                                 GAP          |  ≤     49/150   | runtime:  0.08
  103   |  75    |                                 GAP          |  ≤     47/150   | runtime:  0.09
  104   |  75    |                                 GAP          |  ≤     23/75    | runtime:  0.08
  106   |  75    |                                 GAP          |  ≤     22/75    | runtime:  0.09
  107   |  75    |                                 GAP          |  ≤     43/150   | runtime:  0.09
  109   |  75    |                                 GAP          |  ≤     41/150   | runtime:  0.09
  112   |  75    |                                 GAP          |  ≤     19/75    | runtime:  0.09
  113   |  75    |   FC                            GAP          |  =    113/300   | runtime:  0.11
  116   |  75    |   FC                            GAP          |  =     29/75    | runtime:  0.12
  118   |  75    |   FC                            GAP          |  =     59/150   | runtime:  0.11
  119   |  75    |   FC                            GAP          |  =    119/300   | runtime:  0.12
  121   |  75    |                                 GAP  TRAIN   |  =    141/350   | runtime:  0.55
  122   |  75    |                                 GAP  TRAIN   |  =     81/200   | runtime:  0.19
  124   |  75    |       INT                  MID  GAP          |  =     51/125   | runtime:  0.15
  127   |  75    |       INT  HALF            MID  GAP          |  =    121/300   | runtime:  0.14
  128   |  75    |            HALF                              |  =    119/300   | runtime:  0.11
  131   |  75    |       INT                  MID  GAP          |  =     49/120   | runtime:  0.15
  133   |  75    |                                 GAP          |  =     73/180   | runtime:  0.17
  134   |  75    |                                 GAP          |  =    101/250   | runtime:  0.54
  136   |  75    |   FC                            GAP          |  =     89/225   | runtime:  0.13
  137   |  75    |   FC                            GAP          |  =     88/225   | runtime:  0.14
  139   |  75    |   FC                            GAP          |  =     86/225   | runtime:  0.14
  142   |  75    |   FC                            GAP          |  =     83/225   | runtime:  0.13
  143   |  75    |   FC                            GAP          |  =     82/225   | runtime:  0.13
  146   |  75    |   FC                            GAP          |  =     79/225   | runtime:  0.13
  148   |  75    |   FC                            GAP          |  =     77/225   | runtime:  0.13
  149   |  75    |   FC                            GAP          |  =     76/225   | runtime:  0.13
  151   |  75    |   FC                            GAP          |  =    151/375   | runtime:  0.19
  152   |  75    |   FC                            GAP          |  =    152/375   | runtime:  0.19
  154   |  75    |   FC                            GAP          |  =    154/375   | runtime:  0.20
  157   |  75    |   FC                            GAP          |  =    157/375   | runtime:  0.20
  158   |  75    |   FC                            GAP          |  =    158/375   | runtime:  0.22
  161   |  75    |                                      TRAIN   |  =    601/1400  | runtime:  12.60
  163   |  75    |                            MID  GAP  TRAIN   |  =    323/750   | runtime:  0.25
  164   |  75    |       INT                  MID  GAP          |  =     43/100   | runtime:  0.26
  166   |  75    |       INT  HALF            MID  GAP          |  =    193/450   | runtime:  0.25
  167   |  75    |       INT  HALF            MID  GAP          |  =    259/600   | runtime:  0.26
  169   |  75    |       INT                  MID  GAP          |  =    119/275   | runtime:  0.26
  172   |  75    |   FC                            GAP          |  =     32/75    | runtime:  0.27
  173   |  75    |   FC                            GAP          |  =    127/300   | runtime:  0.25
  176   |  75    |   FC                            GAP          |  =     31/75    | runtime:  0.23
  178   |  75    |   FC                            GAP          |  =     61/150   | runtime:  0.25
  179   |  75    |   FC                            GAP          |  =    121/300   | runtime:  0.25
  181   |  75    |   FC                            GAP          |  =    119/300   | runtime:  0.24
  182   |  75    |   FC                            GAP          |  =     59/150   | runtime:  0.24
  184   |  75    |   FC                            GAP          |  =     29/75    | runtime:  0.24
  187   |  75    |   FC                            GAP          |  =    113/300   | runtime:  0.24
  188   |  75    |   FC                            GAP          |  =     94/225   | runtime:  0.32
  191   |  75    |   FC                            GAP          |  =    191/450   | runtime:  0.33
  193   |  75    |   FC                            GAP          |  =    193/450   | runtime:  0.35
  194   |  75    |   FC                            GAP          |  =     97/225   | runtime:  0.34
  196   |  75    |   FC                            GAP          |  =     98/225   | runtime:  0.35
  197   |  75    |   FC                            GAP          |  =    197/450   | runtime:  0.35
  199   |  75    |   FC                            GAP          |  =    199/450   | runtime:  0.39
  202   |  75    |       INT                  MID  GAP          |  =    123/275   | runtime:  0.40
  203   |  75    |       INT  HALF            MID  GAP          |  =    269/600   | runtime:  0.39
  206   |  75    |       INT                  MID  GAP          |  =    101/225   | runtime:  0.46
  208   |  75    |                                 GAP          |  =   1937/4350  | runtime:  7.69
  209   |  75    |   FC                            GAP          |  =    166/375   | runtime:  0.38
  211   |  75    |   FC                            GAP          |  =    164/375   | runtime:  0.38
  212   |  75    |   FC                            GAP          |  =    163/375   | runtime:  0.38
  214   |  75    |   FC                            GAP          |  =    161/375   | runtime:  0.38
  217   |  75    |   FC                            GAP          |  =    158/375   | runtime:  0.38
  218   |  75    |   FC                            GAP          |  =    157/375   | runtime:  0.39
  221   |  75    |   FC                            GAP          |  =    154/375   | runtime:  0.38
  223   |  75    |   FC                            GAP          |  =    152/375   | runtime:  0.37
  224   |  75    |   FC                            GAP          |  =    151/375   | runtime:  0.37
  226   |  75    |   FC                            GAP          |  =    226/525   | runtime:  0.43
  227   |  75    |   FC                            GAP          |  =    227/525   | runtime:  0.44
  229   |  75    |   FC                            GAP          |  =    229/525   | runtime:  0.48
  232   |  75    |   FC                            GAP          |  =    232/525   | runtime:  0.49
  233   |  75    |   FC                            GAP          |  =    233/525   | runtime:  0.50
  236   |  75    |   FC                            GAP          |  =    236/525   | runtime:  0.51
  238   |  75    |   FC                            GAP          |  =     34/75    | runtime:  0.56
  239   |  75    |                                 GAP  TRAIN   |  =    569/1250  | runtime:  7.03
  241   |  75    |       INT  HALF            MID  GAP          |  =    343/750   | runtime:  0.57
  242   |  75    |       INT  HALF            MID  GAP          |  =    341/750   | runtime:  0.54
  244   |  75    |       INT                  MID  GAP          |  =    194/425   | runtime:  0.57
  247   |  75    |   FC                            GAP          |  =    203/450   | runtime:  0.56
  248   |  75    |   FC                            GAP          |  =    101/225   | runtime:  0.56
  77    |  76    |                  EBM  HBM       GAP          |  =     51/152   | runtime:  11.89
  79    |  76    |                       HBM       GAP          |  =     77/228   | runtime:  1.97
  81    |  76    |                  EBM            GAP          |  =     51/152   | runtime:  2.42
  83    |  76    |                  EBM       MID  GAP          |  =     13/38    | runtime:  0.12
  85    |  76    |                  EBM            GAP          |  =      1/3     | runtime:  0.04
  87    |  76    |                       HBM       GAP          |  =    131/380   | runtime:  0.13
  89    |  76    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.04
  91    |  76    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.04
  93    |  76    |                       HBM       GAP          |  =    109/304   | runtime:  0.33
  97    |  76    |                            MID  GAP          |  =     20/57    | runtime:  0.12
  99    |  76    |                                 GAP          |  =    105/304   | runtime:  0.21
  101   |  76    |   FC  INT        EBM       MID  GAP          |  =     51/152   | runtime:  25.52
  103   |  76    |                                 GAP          |  ≤     49/152   | runtime:  0.09
  105   |  76    |                                 GAP          |  ≤     47/152   | runtime:  0.09
  107   |  76    |                                 GAP          |  ≤     45/152   | runtime:  0.08
  109   |  76    |                                 GAP          |  ≤     43/152   | runtime:  0.09
  111   |  76    |                                 GAP          |  ≤     41/152   | runtime:  0.08
  113   |  76    |                                 GAP          |  ≤     39/152   | runtime:  0.11
  115   |  76    |   FC                            GAP          |  =    115/304   | runtime:  0.11
  117   |  76    |   FC                            GAP          |  =    117/304   | runtime:  0.12
  119   |  76    |   FC                            GAP          |  =    119/304   | runtime:  0.12
  121   |  76    |   FC                            GAP          |  =    121/304   | runtime:  0.11
  123   |  76    |                                      TRAIN   |  =    337/836   | runtime:  0.20
  125   |  76    |                            MID  GAP  TRAIN   |  =     23/57    | runtime:  0.17
  127   |  76    |       INT                  MID  GAP          |  =     70/171   | runtime:  0.16
  129   |  76    |       INT  HALF            MID  GAP          |  =     61/152   | runtime:  0.14
  131   |  76    |       INT  HALF            MID  GAP          |  =     31/76    | runtime:  0.15
  135   |  76    |                                 GAP          |  =    309/760   | runtime:  0.19
  137   |  76    |   FC                            GAP          |  =     91/228   | runtime:  0.14
  139   |  76    |   FC                            GAP          |  =     89/228   | runtime:  0.14
  141   |  76    |   FC                            GAP          |  =     29/76    | runtime:  0.14
  143   |  76    |   FC                            GAP          |  =     85/228   | runtime:  0.16
  145   |  76    |   FC                            GAP          |  =     83/228   | runtime:  0.14
  147   |  76    |   FC                            GAP          |  =     27/76    | runtime:  0.13
  149   |  76    |   FC                            GAP          |  =     79/228   | runtime:  0.12
  151   |  76    |   FC                            GAP          |  =     77/228   | runtime:  0.13
  153   |  76    |   FC                            GAP          |  =    153/380   | runtime:  0.19
  155   |  76    |   FC                            GAP          |  =     31/76    | runtime:  0.19
  157   |  76    |   FC                            GAP          |  =    157/380   | runtime:  0.20
  159   |  76    |   FC                            GAP          |  =    159/380   | runtime:  0.21
  161   |  76    |   FC                            GAP          |  =    161/380   | runtime:  0.21
  163   |  76    |   FC  INT                  MID  GAP  TRAIN   |  =    163/380   | runtime:  23.72
  165   |  76    |                            MID  GAP  TRAIN   |  =     41/95    | runtime:  0.27
  167   |  76    |       INT  HALF            MID  GAP          |  =     33/76    | runtime:  0.27
  169   |  76    |       INT  HALF            MID  GAP          |  =    131/304   | runtime:  0.26
  173   |  76    |                                 GAP          |  =    949/2204  | runtime:  0.49
  175   |  76    |   FC                            GAP          |  =    129/304   | runtime:  0.28
  177   |  76    |   FC                            GAP          |  =    127/304   | runtime:  0.29
  179   |  76    |   FC                            GAP          |  =    125/304   | runtime:  0.29
  181   |  76    |   FC                            GAP          |  =    123/304   | runtime:  0.27
  183   |  76    |   FC                            GAP          |  =    121/304   | runtime:  0.27
  185   |  76    |   FC                            GAP          |  =    119/304   | runtime:  0.26
  187   |  76    |   FC                            GAP          |  =    117/304   | runtime:  0.25
  189   |  76    |   FC                            GAP          |  =    115/304   | runtime:  0.27
  191   |  76    |   FC                            GAP          |  =    191/456   | runtime:  0.31
  193   |  76    |   FC                            GAP          |  =    193/456   | runtime:  0.36
  195   |  76    |   FC                            GAP          |  =     65/152   | runtime:  0.35
  197   |  76    |   FC                            GAP          |  =    197/456   | runtime:  0.35
  199   |  76    |   FC                            GAP          |  =    199/456   | runtime:  0.37
  201   |  76    |   FC                            GAP          |  =     67/152   | runtime:  0.39
  203   |  76    |                                 GAP  TRAIN   |  =   1793/4028  | runtime:  8.15
  205   |  76    |       INT                  MID  GAP          |  =    373/836   | runtime:  0.41
  207   |  76    |            HALF                              |  =    135/304   | runtime:  0.39
  211   |  76    |   FC  INT                  MID  GAP          |  =    169/380   | runtime:  25.51
  213   |  76    |   FC                            GAP          |  =    167/380   | runtime:  0.39
  215   |  76    |   FC                            GAP          |  =     33/76    | runtime:  0.41
  217   |  76    |   FC                            GAP          |  =    163/380   | runtime:  0.41
  219   |  76    |   FC                            GAP          |  =    161/380   | runtime:  0.40
  221   |  76    |   FC                            GAP          |  =    159/380   | runtime:  0.41
  223   |  76    |   FC                            GAP          |  =    157/380   | runtime:  0.42
  225   |  76    |   FC                            GAP          |  =     31/76    | runtime:  0.38
  227   |  76    |   FC                            GAP          |  =    153/380   | runtime:  0.39
  229   |  76    |   FC                            GAP          |  =    229/532   | runtime:  0.46
  231   |  76    |   FC                            GAP          |  =     33/76    | runtime:  0.47
  233   |  76    |   FC                            GAP          |  =    233/532   | runtime:  0.51
  235   |  76    |   FC                            GAP          |  =    235/532   | runtime:  0.55
  237   |  76    |   FC                            GAP          |  =    237/532   | runtime:  0.56
  239   |  76    |   FC                            GAP          |  =    239/532   | runtime:  0.54
  241   |  76    |   FC                            GAP          |  =    241/532   | runtime:  0.55
  243   |  76    |                            MID  GAP  TRAIN   |  =     26/57    | runtime:  0.60
  245   |  76    |       INT  HALF            MID  GAP          |  =    173/380   | runtime:  0.59
  249   |  76    |   FC                            GAP          |  =     69/152   | runtime:  0.60
  78    |  77    |   FC  INT                  MID  GAP          |  =     26/77    | runtime:  2.99
  79    |  77    |                  EBM            GAP          |  =      1/3     | runtime:  0.14
  80    |  77    |                  EBM            GAP          |  =     26/77    | runtime:  0.59
  81    |  77    |                       HBM       GAP          |  =     26/77    | runtime:  0.36
  82    |  77    |                  EBM            GAP          |  =     26/77    | runtime:  0.60
  83    |  77    |                                 GAP          |  =    157/462   | runtime:  0.49
  85    |  77    |                                 GAP          |  =    157/462   | runtime:  0.24
  86    |  77    |                  EBM            GAP          |  =      1/3     | runtime:  0.04
  87    |  77    |       INT        EBM       MID  GAP          |  =    107/308   | runtime:  0.09
  89    |  77    |                                 GAP          |  =    157/462   | runtime:  0.17
  90    |  77    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.05
  92    |  77    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.05
  93    |  77    |       INT  HALF  EBM       MID  GAP          |  =    109/308   | runtime:  0.10
  94    |  77    |                                 GAP          |  =    138/385   | runtime:  0.13
  95    |  77    |                                 GAP          |  =    437/1232  | runtime:  0.56
  96    |  77    |       INT                  MID  GAP          |  =     26/77    | runtime:  0.09
  97    |  77    |                                 GAP          |  =    219/616   | runtime:  0.30
  100   |  77    |                                 GAP          |  =    186/539   | runtime:  0.17
  101   |  77    |                                 GAP          |  =    290/847   | runtime:  0.46
  102   |  77    |   FC  INT        EBM       MID  GAP          |  =     26/77    | runtime:  2.00
  103   |  77    |                                 GAP          |  ≤     51/154   | runtime:  0.08
  104   |  77    |                                 GAP          |  ≤     25/77    | runtime:  0.08
  106   |  77    |                                 GAP          |  ≤     24/77    | runtime:  0.09
  107   |  77    |                                 GAP          |  ≤     47/154   | runtime:  0.08
  108   |  77    |                                 GAP          |  ≤     23/77    | runtime:  0.10
  109   |  77    |                                 GAP          |  ≤     45/154   | runtime:  0.09
  111   |  77    |                                 GAP          |  ≤     43/154   | runtime:  0.10
  113   |  77    |                                 GAP          |  ≤     41/154   | runtime:  0.09
  114   |  77    |                                 GAP          |  ≤     20/77    | runtime:  0.10
  115   |  77    |                                 GAP          |  ≤     39/154   | runtime:  0.09
  116   |  77    |   FC                            GAP          |  =     29/77    | runtime:  0.11
  117   |  77    |   FC                            GAP          |  =    117/308   | runtime:  0.10
  118   |  77    |   FC                            GAP          |  =     59/154   | runtime:  0.11
  120   |  77    |   FC                            GAP          |  =     30/77    | runtime:  0.12
  122   |  77    |   FC                            GAP          |  =     61/154   | runtime:  0.12
  123   |  77    |   FC                            GAP          |  =    123/308   | runtime:  0.12
  124   |  77    |   FC  INT                  MID  GAP  TRAIN   |  =     31/77    | runtime:  0.65
  125   |  77    |                                 GAP  TRAIN   |  =     40/99    | runtime:  0.21
  127   |  77    |                            MID  GAP          |  =    377/924   | runtime:  0.17
  128   |  77    |       INT                  MID  GAP          |  =     31/77    | runtime:  0.15
  129   |  77    |                                 GAP          |  =    379/924   | runtime:  0.16
  130   |  77    |       INT  HALF            MID  GAP          |  =    125/308   | runtime:  0.16
  131   |  77    |            HALF                              |  =    123/308   | runtime:  0.13
  134   |  77    |                                 GAP          |  =     68/165   | runtime:  0.18
  135   |  77    |       INT                  MID  GAP          |  =    251/616   | runtime:  0.17
  136   |  77    |                            MID  GAP          |  =    313/770   | runtime:  0.19
  137   |  77    |                                 GAP          |  =    437/1078  | runtime:  0.19
  138   |  77    |   FC  INT                  MID  GAP          |  =     31/77    | runtime:  0.87
  139   |  77    |   FC                            GAP          |  =     92/231   | runtime:  0.14
  141   |  77    |   FC                            GAP          |  =     30/77    | runtime:  0.15
  142   |  77    |   FC                            GAP          |  =     89/231   | runtime:  0.14
  144   |  77    |   FC                            GAP          |  =     29/77    | runtime:  0.14
  145   |  77    |   FC                            GAP          |  =     86/231   | runtime:  0.15
  146   |  77    |   FC                            GAP          |  =     85/231   | runtime:  0.15
  148   |  77    |   FC                            GAP          |  =     83/231   | runtime:  0.14
  149   |  77    |   FC                            GAP          |  =     82/231   | runtime:  0.14
  150   |  77    |   FC                            GAP          |  =     27/77    | runtime:  0.14
  151   |  77    |   FC                            GAP          |  =     80/231   | runtime:  0.14
  152   |  77    |   FC                            GAP          |  =     79/231   | runtime:  0.13
  153   |  77    |   FC                            GAP          |  =     26/77    | runtime:  0.13
  155   |  77    |   FC                            GAP          |  =     31/77    | runtime:  0.21
  156   |  77    |   FC                            GAP          |  =    156/385   | runtime:  0.20
  157   |  77    |   FC                            GAP          |  =    157/385   | runtime:  0.20
  158   |  77    |   FC                            GAP          |  =    158/385   | runtime:  0.22
  159   |  77    |   FC                            GAP          |  =    159/385   | runtime:  0.22
  160   |  77    |   FC                            GAP          |  =     32/77    | runtime:  0.21
  162   |  77    |   FC                            GAP          |  =    162/385   | runtime:  0.24
  163   |  77    |   FC                            GAP          |  =    163/385   | runtime:  0.24
  164   |  77    |   FC                            GAP          |  =    164/385   | runtime:  0.23
  166   |  77    |                                 GAP  TRAIN   |  =    199/462   | runtime:  0.38
  167   |  77    |                            MID  GAP  TRAIN   |  =    333/770   | runtime:  0.31
  169   |  77    |       INT  HALF            MID  GAP          |  =     67/154   | runtime:  0.32
  170   |  77    |       INT  HALF            MID  GAP          |  =    199/462   | runtime:  0.28
  171   |  77    |            HALF                              |  =    197/462   | runtime:  0.23
  172   |  77    |       INT  HALF            MID  GAP          |  =    267/616   | runtime:  0.27
  173   |  77    |       INT                  MID  GAP          |  =    502/1155  | runtime:  0.28
  174   |  77    |                            MID  GAP          |  =    267/616   | runtime:  0.28
  177   |  77    |   FC                            GAP          |  =    131/308   | runtime:  0.27
  178   |  77    |   FC                            GAP          |  =     65/154   | runtime:  0.26
  179   |  77    |   FC                            GAP          |  =    129/308   | runtime:  0.26
  180   |  77    |   FC                            GAP          |  =     32/77    | runtime:  0.26
  181   |  77    |   FC                            GAP          |  =    127/308   | runtime:  0.27
  183   |  77    |   FC                            GAP          |  =    125/308   | runtime:  0.26
  184   |  77    |   FC                            GAP          |  =     31/77    | runtime:  0.26
  185   |  77    |   FC                            GAP          |  =    123/308   | runtime:  0.29
  186   |  77    |   FC                            GAP          |  =     61/154   | runtime:  0.26
  188   |  77    |   FC                            GAP          |  =     30/77    | runtime:  0.26
  190   |  77    |   FC                            GAP          |  =     59/154   | runtime:  0.25
  191   |  77    |   FC                            GAP          |  =    117/308   | runtime:  0.26
  192   |  77    |   FC                            GAP          |  =     29/77    | runtime:  0.28
  193   |  77    |   FC                            GAP          |  =    193/462   | runtime:  0.37
  194   |  77    |   FC                            GAP          |  =     97/231   | runtime:  0.35
  195   |  77    |   FC                            GAP          |  =     65/154   | runtime:  0.34
  197   |  77    |   FC                            GAP          |  =    197/462   | runtime:  0.35
  199   |  77    |   FC                            GAP          |  =    199/462   | runtime:  0.34
  200   |  77    |   FC                            GAP          |  =    100/231   | runtime:  0.37
  201   |  77    |   FC                            GAP          |  =     67/154   | runtime:  0.38
  202   |  77    |   FC                            GAP          |  =    101/231   | runtime:  0.38
  204   |  77    |   FC                            GAP          |  =     34/77    | runtime:  0.41
  205   |  77    |   FC                            GAP          |  =    205/462   | runtime:  0.42
  206   |  77    |                                      TRAIN   |  =    995/2233  | runtime:  0.63
  207   |  77    |                            MID  GAP  TRAIN   |  =    481/1078  | runtime:  0.44
  208   |  77    |       INT                  MID  GAP          |  =    863/1925  | runtime:  0.44
  211   |  77    |       INT  HALF            MID  GAP          |  =     69/154   | runtime:  0.46
  212   |  77    |       INT                  MID  GAP          |  =    241/539   | runtime:  0.48
  213   |  77    |                                 GAP          |  =    893/2002  | runtime:  0.47
  214   |  77    |   FC                            GAP          |  =    171/385   | runtime:  0.43
  215   |  77    |   FC                            GAP          |  =     34/77    | runtime:  0.42
  216   |  77    |   FC                            GAP          |  =    169/385   | runtime:  0.43
  218   |  77    |   FC                            GAP          |  =    167/385   | runtime:  0.44
  219   |  77    |   FC                            GAP          |  =    166/385   | runtime:  0.41
  221   |  77    |   FC                            GAP          |  =    164/385   | runtime:  0.41
  222   |  77    |   FC                            GAP          |  =    163/385   | runtime:  0.43
  223   |  77    |   FC                            GAP          |  =    162/385   | runtime:  0.43
  225   |  77    |   FC                            GAP          |  =     32/77    | runtime:  0.46
  226   |  77    |   FC                            GAP          |  =    159/385   | runtime:  0.55
  227   |  77    |   FC                            GAP          |  =    158/385   | runtime:  0.51
  228   |  77    |   FC                            GAP          |  =    157/385   | runtime:  0.44
  229   |  77    |   FC                            GAP          |  =    156/385   | runtime:  0.47
  230   |  77    |   FC                            GAP          |  =     31/77    | runtime:  0.42
  232   |  77    |   FC                            GAP          |  =    232/539   | runtime:  0.56
  233   |  77    |   FC                            GAP          |  =    233/539   | runtime:  0.53
  234   |  77    |   FC                            GAP          |  =    234/539   | runtime:  0.62
  235   |  77    |   FC                            GAP          |  =    235/539   | runtime:  0.52
  236   |  77    |   FC                            GAP          |  =    236/539   | runtime:  0.53
  237   |  77    |   FC                            GAP          |  =    237/539   | runtime:  0.58
  239   |  77    |   FC                            GAP          |  =    239/539   | runtime:  0.68
  240   |  77    |   FC                            GAP          |  =    240/539   | runtime:  0.58
  241   |  77    |   FC                            GAP          |  =    241/539   | runtime:  0.58
  243   |  77    |   FC                            GAP          |  =    243/539   | runtime:  0.61
  244   |  77    |   FC                            GAP          |  =    244/539   | runtime:  0.62
  246   |  77    |                                      TRAIN   |  =    386/847   | runtime:  0.67
  247   |  77    |       INT                  MID  GAP          |  =    491/1078  | runtime:  0.65
  248   |  77    |       INT  HALF            MID  GAP          |  =    351/770   | runtime:  0.65
  249   |  77    |       INT  HALF            MID  GAP          |  =    421/924   | runtime:  0.71
  250   |  77    |       INT  HALF            MID  GAP          |  =    141/308   | runtime:  0.67
  79    |  78    |                  EBM            GAP          |  =      1/3     | runtime:  0.14
  83    |  78    |                                 GAP          |  =     79/234   | runtime:  0.73
  85    |  78    |                  EBM            GAP          |  =      1/3     | runtime:  0.05
  89    |  78    |                       HBM       GAP          |  =     79/234   | runtime:  0.11
  95    |  78    |       INT  HALF  EBM       MID  GAP          |  =     14/39    | runtime:  0.13
  97    |  78    |       INT             HBM  MID  GAP          |  =     40/117   | runtime:  0.10
  101   |  78    |                                 GAP          |  =      9/26    | runtime:  0.15
  103   |  78    |                                 GAP          |  =    119/351   | runtime:  1.41
  107   |  78    |                                 GAP          |  ≤     49/156   | runtime:  0.09
  109   |  78    |                                 GAP          |  ≤     47/156   | runtime:  0.10
  113   |  78    |                                 GAP          |  ≤     43/156   | runtime:  0.09
  115   |  78    |                                 GAP          |  ≤     41/156   | runtime:  0.11
  119   |  78    |   FC                            GAP          |  =    119/312   | runtime:  0.12
  121   |  78    |   FC                            GAP          |  =    121/312   | runtime:  0.13
  125   |  78    |   FC  INT                  MID  GAP  TRAIN   |  =    125/312   | runtime:  60.59
  127   |  78    |                                 GAP  TRAIN   |  =     21/52    | runtime:  0.15
  131   |  78    |       INT  HALF            MID  GAP          |  =     16/39    | runtime:  0.18
  133   |  78    |            HALF                              |  =     31/78    | runtime:  0.12
  137   |  78    |       INT                  MID  GAP          |  =     85/208   | runtime:  0.17
  139   |  78    |                                 GAP          |  =    505/1248  | runtime:  0.21
  145   |  78    |   FC                            GAP          |  =     89/234   | runtime:  0.15
  149   |  78    |   FC                            GAP          |  =     85/234   | runtime:  0.15
  151   |  78    |   FC                            GAP          |  =     83/234   | runtime:  0.13
  155   |  78    |   FC                            GAP          |  =     79/234   | runtime:  0.13
  157   |  78    |   FC                            GAP          |  =    157/390   | runtime:  0.20
  161   |  78    |   FC                            GAP          |  =    161/390   | runtime:  0.21
  163   |  78    |   FC                            GAP          |  =    163/390   | runtime:  0.23
  167   |  78    |   FC                            GAP          |  =    167/390   | runtime:  0.24
  173   |  78    |            HALF                              |  =     50/117   | runtime:  0.23
  175   |  78    |       INT  HALF            MID  GAP          |  =     17/39    | runtime:  0.27
  179   |  78    |   FC                            GAP          |  =    133/312   | runtime:  0.29
  181   |  78    |   FC                            GAP          |  =    131/312   | runtime:  0.26
  185   |  78    |   FC                            GAP          |  =    127/312   | runtime:  0.28
  187   |  78    |   FC                            GAP          |  =    125/312   | runtime:  0.27
  191   |  78    |   FC                            GAP          |  =    121/312   | runtime:  0.25
  193   |  78    |   FC                            GAP          |  =    119/312   | runtime:  0.24
  197   |  78    |   FC                            GAP          |  =    197/468   | runtime:  0.37
  199   |  78    |   FC                            GAP          |  =    199/468   | runtime:  0.38
  203   |  78    |   FC                            GAP          |  =    203/468   | runtime:  0.38
  205   |  78    |   FC                            GAP          |  =    205/468   | runtime:  0.40
  209   |  78    |                                 GAP  TRAIN   |  =     29/65    | runtime:  0.47
  211   |  78    |       INT  HALF            MID  GAP          |  =     35/78    | runtime:  0.47
  215   |  78    |       INT                  MID  GAP          |  =    163/364   | runtime:  0.48
  217   |  78    |   FC                            GAP          |  =    173/390   | runtime:  0.44
  223   |  78    |   FC                            GAP          |  =    167/390   | runtime:  0.45
  227   |  78    |   FC                            GAP          |  =    163/390   | runtime:  0.44
  229   |  78    |   FC                            GAP          |  =    161/390   | runtime:  0.44
  233   |  78    |   FC                            GAP          |  =    157/390   | runtime:  0.43
  235   |  78    |   FC                            GAP          |  =    235/546   | runtime:  0.50
  239   |  78    |   FC                            GAP          |  =    239/546   | runtime:  0.55
  241   |  78    |   FC                            GAP          |  =    241/546   | runtime:  0.55
  245   |  78    |   FC                            GAP          |  =     35/78    | runtime:  0.59
  80    |  79    |                  EBM  HBM       GAP          |  =     53/158   | runtime:  13.20
  81    |  79    |                  EBM            GAP          |  =     53/158   | runtime:  5.52
  82    |  79    |                  EBM            GAP          |  =      1/3     | runtime:  0.09
  83    |  79    |                  EBM            GAP          |  =    107/316   | runtime:  0.33
  84    |  79    |                                 GAP          |  =    107/316   | runtime:  1.21
  85    |  79    |                       HBM       GAP          |  =     80/237   | runtime:  0.18
