   m    |   s    |                   Method(s)                  |        α        |       runtime   
  67    |  12    |   FC                                         |  =     67/144   |  multi: 0.05  -  solv: 0.25  - runtime:  0.37 
  71    |  12    |   FC                                         |  =     61/132   |  multi: 0.06  -  solv: 0.81  - runtime:  0.98 
  73    |  12    |   FC                                         |  =     73/156   |  multi: 0.11  -  solv: 0.68  - runtime:  0.89 
  77    |  12    |   FC                                         |  =     67/144   |  multi: 0.22  -  solv: 1.59  - runtime:  2.00 
  79    |  12    |   FC                                         |  =     79/168   |  multi: 0.22  -  solv: 1.49  - runtime:  1.86 
  83    |  12    |   FC                                         |  =     73/156   |  multi: 0.20  -  solv: 3.52  - runtime:  4.03 
  85    |  12    |   FC                                         |  =     17/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.08 
  89    |  12    |   FC                                         |  =     79/168   |  multi: 0.47  -  solv: 7.27  - runtime:  8.23 
  91    |  12    |   FC                                         |  =     91/192   |  multi: 0.49  -  solv: 7.58  - runtime:  8.51 
  95    |  12    |   FC                                         |  =     17/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.09 
  97    |  12    |   FC                                         |  =     97/204   |  multi: 0.82  -  solv: 18.72  - runtime:  20.18 
  101   |  12    |   FC                                         |  =     91/192   |  multi: 1.06  -  solv: 34.93  - runtime:  37.21 
  103   |  12    |   FC                                         |  =    103/216   |  multi: 1.58  -  solv: 39.94  - runtime:  42.35 
  107   |  12    |   FC                                         |  =     97/204   |  multi: 1.69  -  solv: 74.87  - runtime:  78.11 
  109   |  12    |   FC                                         |  =    109/228   |  multi: 1.66  -  solv: 84.61  - runtime:  87.55 
  14    |  13    |                  EBM  HBM  MID  GAP          |  =      9/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  15    |  13    |       INT  HALF  EBM       MID  GAP          |  =      9/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.12 
  16    |  13    |       INT             HBM  MID  GAP          |  =     14/39    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  17    |  13    |   FC  INT        EBM       MID  GAP          |  =      9/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.18 
  18    |  13    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  19    |  13    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  20    |  13    |   FC                                         |  =      5/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  21    |  13    |   FC  INT                  MID  GAP  TRAIN   |  =     21/52    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  22    |  13    |       INT  HALF            MID  GAP          |  =     21/52    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  23    |  13    |                            MID  GAP          |  =     53/130   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  24    |  13    |   FC                                         |  =      5/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  25    |  13    |   FC                                         |  =     14/39    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  27    |  13    |   FC                                         |  =     27/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  28    |  13    |   FC  INT                  MID  GAP  TRAIN   |  =     28/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  29    |  13    |       INT  HALF            MID  GAP          |  =     45/104   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  30    |  13    |   FC                                         |  =     11/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  13    |   FC                                         |  =     21/52    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  32    |  13    |   FC                                         |  =      5/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  33    |  13    |   FC                                         |  =     11/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  34    |  13    |   FC                                         |  =     17/39    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  35    |  13    |       INT                  MID  GAP          |  =     64/143   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  36    |  13    |   FC  INT                  MID  GAP          |  =     29/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  37    |  13    |   FC                                         |  =     28/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  38    |  13    |   FC                                         |  =     27/65    |  multi: 0.00  -  solv: 0.01  - runtime:  0.04 
  40    |  13    |   FC                                         |  =     40/91    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  41    |  13    |   FC                                         |  =     41/91    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  42    |  13    |   FC                       MID               |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  43    |  13    |   FC                                         |  =     35/78    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  44    |  13    |   FC                                         |  =     17/39    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  45    |  13    |   FC                                         |  =     11/26    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  46    |  13    |   FC                                         |  =     23/52    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  47    |  13    |   FC                                         |  =     47/104   |  multi: 0.01  -  solv: 0.01  - runtime:  0.05 
  48    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  49    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  50    |  13    |   FC                                         |  =     41/91    |  multi: 0.00  -  solv: 0.02  - runtime:  0.05 
  51    |  13    |   FC                                         |  =     40/91    |  multi: 0.01  -  solv: 0.06  - runtime:  0.10 
  53    |  13    |   FC                                         |  =     53/117   |  multi: 0.01  -  solv: 0.04  - runtime:  0.08 
  54    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  55    |  13    |       INT  HALF            MID  GAP          |  =     85/182   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  56    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  57    |  13    |   FC                                         |  =     47/104   |  multi: 0.01  -  solv: 0.04  - runtime:  0.09 
  58    |  13    |   FC                                         |  =     23/52    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  59    |  13    |   FC                                         |  =     59/130   |  multi: 0.03  -  solv: 0.25  - runtime:  0.34 
  60    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  61    |  13    |   FC                                         |  =     61/130   |  multi: 0.01  -  solv: 0.00  - runtime:  0.04 
  62    |  13    |   FC                                         |  =     55/117   |  multi: 0.01  -  solv: 0.00  - runtime:  0.03 
  63    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  64    |  13    |   FC                                         |  =     53/117   |  multi: 0.03  -  solv: 0.26  - runtime:  0.36 
  66    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  67    |  13    |   FC                                         |  =     67/143   |  multi: 0.02  -  solv: 0.02  - runtime:  0.10 
  68    |  13    |       INT  HALF            MID  GAP          |  =     37/78    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  69    |  13    |   FC                                         |  =     61/130   |  multi: 0.03  -  solv: 0.01  - runtime:  0.07 
  70    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  71    |  13    |   FC                                         |  =     59/130   |  multi: 0.11  -  solv: 2.33  - runtime:  2.75 
  72    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  73    |  13    |   FC                                         |  =     73/156   |  multi: 0.10  -  solv: 0.15  - runtime:  0.31 
  74    |  13    |   FC                                         |  =     37/78    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  75    |  13    |   FC                                         |  =     68/143   |  multi: 0.03  -  solv: 0.00  - runtime:  0.06 
  76    |  13    |   FC                                         |  =     67/143   |  multi: 0.05  -  solv: 0.06  - runtime:  0.15 
  77    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  79    |  13    |   FC                                         |  =     79/169   |  multi: 0.15  -  solv: 3.67  - runtime:  4.01 
  80    |  13    |   FC                                         |  =     80/169   |  multi: 0.19  -  solv: 0.05  - runtime:  0.29 
  81    |  13    |       INT  HALF            MID  GAP          |  =    137/286   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  82    |  13    |   FC                                         |  =     37/78    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  83    |  13    |   FC                                         |  =     73/156   |  multi: 0.13  -  solv: 0.89  - runtime:  1.14 
  84    |  13    |   FC                                         |  =      6/13    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  85    |  13    |   FC                                         |  =     85/182   |  multi: 0.74  -  solv: 28.70  - runtime:  30.47 
  86    |  13    |   FC                                         |  =     43/91    |  multi: 0.00  -  solv: 0.01  - runtime:  0.13 
  87    |  13    |   FC                                         |  =     87/182   |  multi: 0.30  -  solv: 0.01  - runtime:  0.34 
  88    |  13    |   FC                                         |  =     81/169   |  multi: 0.05  -  solv: 0.00  - runtime:  0.10 
  89    |  13    |   FC                                         |  =     80/169   |  multi: 0.16  -  solv: 0.16  - runtime:  0.40 
  90    |  13    |   FC                                         |  =     79/169   |  multi: 0.47  -  solv: 43.00  - runtime:  44.23 
  92    |  13    |   FC                                         |  =     92/195   |  multi: 0.66  -  solv: 25.32  - runtime:  26.69 
  93    |  13    |   FC                                         |  =     31/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.10 
  94    |  13    |       INT                  MID  GAP          |  =    119/247   |  multi: 0.01  -  solv: 0.00  - runtime:  0.04 
  95    |  13    |   FC                                         |  =     87/182   |  multi: 0.20  -  solv: 0.02  - runtime:  0.29 
  96    |  13    |   FC                                         |  =     43/91    |  multi: 0.00  -  solv: 0.01  - runtime:  0.09 
  97    |  13    |   FC                                         |  =     85/182   |  multi: 1.61  -  solv: 214.23  - runtime:  217.72 
  98    |  13    |   FC                                         |  =     49/104   |  multi: 0.14  -  solv: 0.04  - runtime:  0.25 
  99    |  13    |   FC                                         |  =     99/208   |  multi: 0.56  -  solv: 3.91  - runtime:  4.99 
  100   |  13    |   FC                                         |  =     25/52    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  101   |  13    |   FC                                         |  =     94/195   |  multi: 0.15  -  solv: 0.01  - runtime:  0.20 
  102   |  13    |   FC                                         |  =     31/65    |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  103   |  13    |   FC                                         |  =     92/195   |  multi: 1.71  -  solv: 251.96  - runtime:  255.36 
  105   |  13    |   FC                                         |  =    105/221   |  multi: 2.04  -  solv: 173.97  - runtime:  177.11 
  106   |  13    |   FC                                         |  =    106/221   |  multi: 0.85  -  solv: 0.26  - runtime:  1.20 
  107   |  13    |                            MID  GAP  TRAIN   |  =    365/754   |  multi: 68.55  -  solv: 0.00  - runtime:  68.60 
  108   |  13    |   FC                                         |  =     25/52    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  109   |  13    |   FC                                         |  =     99/208   |  multi: 1.15  -  solv: 16.92  - runtime:  18.84 
  110   |  13    |   FC                                         |  =     49/104   |  multi: 0.02  -  solv: 0.06  - runtime:  0.26 
  15    |  14    |   FC  INT                  MID  GAP          |  =      5/14    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  17    |  14    |       INT  HALF  EBM       MID  GAP          |  =      5/14    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  19    |  14    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  23    |  14    |                            MID  GAP  TRAIN   |  =     17/42    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  25    |  14    |   FC  INT                  MID  GAP          |  =     17/42    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  27    |  14    |   FC                                         |  =      5/14    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  14    |   FC                                         |  =     29/70    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  14    |       INT  HALF            MID               |  =      3/7     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  33    |  14    |   FC                                         |  =     23/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  37    |  14    |   FC                                         |  =     37/84    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  39    |  14    |   FC                                         |  =     31/70    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  41    |  14    |   FC                                         |  =     29/70    |  multi: 0.00  -  solv: 0.01  - runtime:  0.04 
  43    |  14    |   FC                                         |  =     43/98    |  multi: 0.00  -  solv: 0.02  - runtime:  0.05 
  45    |  14    |       INT  HALF            MID  GAP          |  =     16/35    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  47    |  14    |   FC                                         |  =     37/84    |  multi: 0.00  -  solv: 0.01  - runtime:  0.04 
  51    |  14    |   FC                                         |  =     51/112   |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  53    |  14    |   FC                                         |  =     45/98    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  55    |  14    |   FC                                         |  =     43/98    |  multi: 0.01  -  solv: 0.07  - runtime:  0.12 
  57    |  14    |   FC                                         |  =     19/42    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  59    |  14    |       INT                  MID  GAP          |  =    131/280   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  61    |  14    |   FC                                         |  =     51/112   |  multi: 0.01  -  solv: 0.03  - runtime:  0.08 
  65    |  14    |   FC                                         |  =     13/28    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  67    |  14    |   FC                                         |  =     59/126   |  multi: 0.01  -  solv: 0.01  - runtime:  0.06 
  69    |  14    |   FC                                         |  =     19/42    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  71    |  14    |   FC                                         |  =     71/154   |  multi: 0.06  -  solv: 0.65  - runtime:  0.80 
  73    |  14    |   FC  INT                  MID  GAP  TRAIN   |  =     73/154   |  multi: 0.01  -  solv: 0.00  - runtime:  0.07 
  75    |  14    |   FC                                         |  =     13/28    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  79    |  14    |   FC                                         |  =     79/168   |  multi: 0.08  -  solv: 0.06  - runtime:  0.19 
  81    |  14    |   FC                                         |  =     73/154   |  multi: 0.04  -  solv: 0.01  - runtime:  0.08 
  83    |  14    |   FC                                         |  =     71/154   |  multi: 0.22  -  solv: 6.97  - runtime:  7.64 
  85    |  14    |   FC                                         |  =     85/182   |  multi: 0.43  -  solv: 6.77  - runtime:  7.60 
  87    |  14    |   FC                                         |  =     87/182   |  multi: 0.12  -  solv: 0.00  - runtime:  0.15 
  89    |  14    |   FC                                         |  =     79/168   |  multi: 0.31  -  solv: 0.50  - runtime:  0.90 
  93    |  14    |   FC                                         |  =     93/196   |  multi: 0.29  -  solv: 0.40  - runtime:  0.79 
  95    |  14    |   FC                                         |  =     87/182   |  multi: 0.18  -  solv: 0.01  - runtime:  0.26 
  97    |  14    |   FC                                         |  =     85/182   |  multi: 1.00  -  solv: 55.00  - runtime:  57.64 
  99    |  14    |   FC                                         |  =     33/70    |  multi: 0.00  -  solv: 0.06  - runtime:  0.13 
  101   |  14    |   FC                                         |  =    101/210   |  multi: 0.40  -  solv: 0.00  - runtime:  0.44 
  103   |  14    |   FC                                         |  =     93/196   |  multi: 0.42  -  solv: 1.66  - runtime:  2.28 
  107   |  14    |   FC                                         |  =    107/224   |  multi: 0.60  -  solv: 1.13  - runtime:  1.96 
  109   |  14    |   FC                                         |  =    101/210   |  multi: 0.33  -  solv: 0.01  - runtime:  0.40 
  16    |  15    |                  EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  17    |  15    |       INT        EBM  HBM  MID               |  =      7/20    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  19    |  15    |                            MID  GAP          |  =      7/20    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  22    |  15    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  23    |  15    |   FC                                         |  =     23/60    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  26    |  15    |       INT  HALF            MID  GAP          |  =     37/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  28    |  15    |   FC                                         |  =     17/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  15    |   FC                                         |  =     16/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  15    |   FC                                         |  =     31/75    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  32    |  15    |   FC                                         |  =     32/75    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  34    |  15    |   FC  INT                  MID  GAP          |  =     13/30    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  37    |  15    |   FC                                         |  =     23/60    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  38    |  15    |   FC                                         |  =     19/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  41    |  15    |       INT  HALF            MID  GAP          |  =     67/150   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  43    |  15    |   FC                                         |  =     32/75    |  multi: 0.00  -  solv: 0.02  - runtime:  0.04 
  44    |  15    |   FC                                         |  =     31/75    |  multi: 0.00  -  solv: 0.02  - runtime:  0.05 
  46    |  15    |   FC                                         |  =     46/105   |  multi: 0.00  -  solv: 0.03  - runtime:  0.06 
  47    |  15    |   FC                                         |  =     47/105   |  multi: 0.00  -  solv: 0.01  - runtime:  0.04 
  49    |  15    |   FC  INT                  MID  GAP          |  =     41/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  52    |  15    |   FC                                         |  =     19/45    |  multi: 0.01  -  solv: 0.01  - runtime:  0.04 
  53    |  15    |   FC                                         |  =     53/120   |  multi: 0.01  -  solv: 0.13  - runtime:  0.20 
  56    |  15    |   FC                       MID               |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  58    |  15    |   FC                                         |  =     47/105   |  multi: 0.01  -  solv: 0.04  - runtime:  0.09 
  59    |  15    |   FC                                         |  =     46/105   |  multi: 0.02  -  solv: 0.16  - runtime:  0.22 
  61    |  15    |   FC                                         |  =     61/135   |  multi: 0.02  -  solv: 0.13  - runtime:  0.20 
  62    |  15    |   FC                                         |  =     62/135   |  multi: 0.02  -  solv: 0.02  - runtime:  0.08 
  64    |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  67    |  15    |   FC                                         |  =     53/120   |  multi: 0.06  -  solv: 1.14  - runtime:  1.33 
  68    |  15    |   FC                                         |  =     34/75    |  multi: 0.00  -  solv: 0.01  - runtime:  0.07 
  71    |  15    |       INT  HALF            MID  GAP          |  =    113/240   |  multi: 0.01  -  solv: 0.00  - runtime:  0.03 
  73    |  15    |   FC                                         |  =     62/135   |  multi: 0.07  -  solv: 0.20  - runtime:  0.33 
  74    |  15    |   FC                                         |  =     61/135   |  multi: 0.08  -  solv: 1.27  - runtime:  1.52 
  76    |  15    |   FC                                         |  =     76/165   |  multi: 0.15  -  solv: 1.21  - runtime:  1.54 
  77    |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  79    |  15    |   FC                                         |  =     71/150   |  multi: 0.13  -  solv: 0.00  - runtime:  0.16 
  82    |  15    |   FC                                         |  =     34/75    |  multi: 0.00  -  solv: 0.03  - runtime:  0.08 
  83    |  15    |   FC                                         |  =     83/180   |  multi: 0.36  -  solv: 22.50  - runtime:  23.80 
  86    |  15    |       INT  HALF            MID  GAP          |  =    143/300   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  88    |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.10 
  89    |  15    |   FC                                         |  =     76/165   |  multi: 0.53  -  solv: 12.64  - runtime:  14.10 
  91    |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  92    |  15    |   FC                                         |  =     92/195   |  multi: 0.43  -  solv: 0.29  - runtime:  0.87 
  94    |  15    |   FC                                         |  =     43/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  97    |  15    |   FC                                         |  =     83/180   |  multi: 1.65  -  solv: 290.99  - runtime:  295.24 
  98    |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  101   |  15    |       INT  HALF            MID  GAP          |  =    173/360   |  multi: 0.00  -  solv: 0.00  - runtime:  0.16 
  103   |  15    |   FC                                         |  =     92/195   |  multi: 0.81  -  solv: 2.64  - runtime:  3.81 
  104   |  15    |   FC                                         |  =      7/15    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  106   |  15    |   FC                                         |  =    106/225   |  multi: 2.07  -  solv: 521.16  - runtime:  524.88 
  107   |  15    |   FC                                         |  =    107/225   |  multi: 0.99  -  solv: 8.02  - runtime:  9.53 
  109   |  15    |   FC                                         |  =    101/210   |  multi: 0.33  -  solv: 0.00  - runtime:  0.38 
  17    |  16    |                  EBM  HBM       GAP          |  =     11/32    |  multi: 0.00  -  solv: 0.00  - runtime:  1.04 
  19    |  16    |       INT  HALF  EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  21    |  16    |   FC  INT        EBM       MID  GAP          |  =     11/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  23    |  16    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  25    |  16    |   FC                                         |  =     25/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  27    |  16    |       INT  HALF            MID  GAP          |  =     13/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  16    |   FC                                         |  =     19/48    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  16    |   FC                                         |  =     17/48    |  multi: 0.00  -  solv: 0.01  - runtime:  0.02 
  33    |  16    |   FC                                         |  =     33/80    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  35    |  16    |   FC  INT  HALF            MID  GAP          |  =      7/16    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  37    |  16    |   FC                                         |  =     27/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  39    |  16    |   FC                                         |  =     25/64    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  41    |  16    |   FC                                         |  =     41/96    |  multi: 0.00  -  solv: 0.02  - runtime:  0.04 
  43    |  16    |                            MID  GAP  TRAIN   |  =     25/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  45    |  16    |   FC                                         |  =      7/16    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  47    |  16    |   FC                                         |  =     33/80    |  multi: 0.00  -  solv: 0.03  - runtime:  0.06 
  49    |  16    |   FC                                         |  =      7/16    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  51    |  16    |   FC  INT                  MID  GAP  TRAIN   |  =     51/112   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  53    |  16    |   FC                                         |  =     43/96    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  55    |  16    |   FC                                         |  =     41/96    |  multi: 0.01  -  solv: 0.07  - runtime:  0.11 
  57    |  16    |   FC                                         |  =     57/128   |  multi: 0.01  -  solv: 0.08  - runtime:  0.13 
  59    |  16    |   FC                                         |  =     59/128   |  multi: 0.01  -  solv: 0.01  - runtime:  0.03 
  61    |  16    |   FC                                         |  =     51/112   |  multi: 0.01  -  solv: 0.01  - runtime:  0.03 
  63    |  16    |   FC                                         |  =      7/16    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  65    |  16    |   FC                                         |  =     65/144   |  multi: 0.03  -  solv: 0.25  - runtime:  0.34 
  67    |  16    |   FC                                         |  =     67/144   |  multi: 0.02  -  solv: 0.01  - runtime:  0.04 
  69    |  16    |   FC                                         |  =     59/128   |  multi: 0.02  -  solv: 0.01  - runtime:  0.07 
  71    |  16    |   FC                                         |  =     57/128   |  multi: 0.05  -  solv: 0.91  - runtime:  1.07 
  73    |  16    |   FC                                         |  =     73/160   |  multi: 0.12  -  solv: 1.10  - runtime:  1.43 
  75    |  16    |   FC                                         |  =     15/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  77    |  16    |   FC                                         |  =     67/144   |  multi: 0.05  -  solv: 0.01  - runtime:  0.12 
  79    |  16    |   FC                                         |  =     65/144   |  multi: 0.16  -  solv: 4.34  - runtime:  4.85 
  81    |  16    |   FC                                         |  =     81/176   |  multi: 0.31  -  solv: 5.52  - runtime:  6.19 
  83    |  16    |   FC                                         |  =     83/176   |  multi: 0.08  -  solv: 0.01  - runtime:  0.14 
  85    |  16    |   FC                                         |  =     15/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  87    |  16    |   FC                                         |  =     73/160   |  multi: 0.39  -  solv: 20.52  - runtime:  21.69 
  89    |  16    |   FC                                         |  =     89/192   |  multi: 0.57  -  solv: 16.07  - runtime:  17.41 
  91    |  16    |   FC                                         |  =     91/192   |  multi: 0.21  -  solv: 0.01  - runtime:  0.26 
  93    |  16    |   FC                                         |  =     83/176   |  multi: 0.14  -  solv: 0.05  - runtime:  0.23 
  95    |  16    |   FC                                         |  =     81/176   |  multi: 0.86  -  solv: 49.48  - runtime:  51.66 
  97    |  16    |   FC                                         |  =     97/208   |  multi: 0.93  -  solv: 75.08  - runtime:  77.05 
  99    |  16    |   FC                                         |  =     99/208   |  multi: 0.51  -  solv: 0.01  - runtime:  0.58 
  101   |  16    |   FC                                         |  =     91/192   |  multi: 0.23  -  solv: 0.06  - runtime:  0.33 
  103   |  16    |   FC                                         |  =     89/192   |  multi: 1.85  -  solv: 235.29  - runtime:  240.28 
  105   |  16    |   FC                                         |  =     15/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.28 
  107   |  16    |   FC                                         |  =    107/224   |  multi: 0.42  -  solv: 0.02  - runtime:  0.50 
  109   |  16    |   FC                                         |  =     99/208   |  multi: 0.52  -  solv: 0.08  - runtime:  0.68 
  18    |  17    |   FC  INT                  MID  GAP          |  =      6/17    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  19    |  17    |       INT        EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  20    |  17    |       INT  HALF  EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  21    |  17    |       INT             HBM  MID  GAP          |  =      6/17    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  22    |  17    |   FC  INT        EBM       MID  GAP          |  =      6/17    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  23    |  17    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  24    |  17    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  25    |  17    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  26    |  17    |   FC                                         |  =     13/34    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  27    |  17    |   FC                                         |  =     27/68    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
