
   m    |   s    |                   Method(s)                  |        α        |       runtime
  93    |  56    |       INT                  MID  GAP          |  =    113/280   | 0.09 sec
  95    |  56    |       INT  HALF            MID  GAP          |  =     45/112   | 0.06 sec
  97    |  56    |       INT  HALF            MID  GAP          |  =     23/56    | 0.08 sec
  99    |  56    |                            MID  GAP          |  =     57/140   | 0.10 sec
  101   |  56    |   FC                            GAP          |  =     67/168   | 0.08 sec
  103   |  56    |   FC                            GAP          |  =     65/168   | 0.09 sec
  107   |  56    |   FC                            GAP          |  =     61/168   | 0.17 sec
  109   |  56    |   FC                            GAP          |  =     59/168   | 0.18 sec
  58    |  57    |                  EBM            GAP          |  =      1/3     | 0.08 sec
  59    |  57    |                  EBM  HBM       GAP          |  =     77/228   | 1.70 sec
  61    |  57    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  62    |  57    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  64    |  57    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  65    |  57    |                       HBM       GAP          |  =     58/171   | 0.07 sec
  67    |  57    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  68    |  57    |            HALF  EBM            GAP          |  =      1/3     | 0.02 sec
  70    |  57    |                       HBM       GAP          |  =     61/171   | 0.06 sec
  71    |  57    |       INT                  MID  GAP          |  =     58/171   | 0.07 sec
  73    |  57    |                                 GAP          |  =     20/57    | 0.09 sec
  74    |  57    |                                 GAP          |  =     46/133   | 0.11 sec
  77    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  79    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  80    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  82    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  83    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  85    |  57    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  86    |  57    |   FC                            GAP          |  =     43/114   | 0.05 sec
  88    |  57    |   FC                            GAP          |  =     22/57    | 0.06 sec
  89    |  57    |   FC                            GAP          |  =     89/228   | 0.06 sec
  91    |  57    |   FC                            GAP          |  =     91/228   | 0.07 sec
  92    |  57    |   FC  INT                  MID  GAP  TRAIN   |  =     23/57    | 0.22 sec
  94    |  57    |                            MID  GAP          |  =     31/76    | 0.08 sec
  97    |  57    |            HALF                              |  =     91/228   | 0.06 sec
  98    |  57    |       INT  HALF            MID  GAP          |  =    139/342   | 0.09 sec
  100   |  57    |       INT                  MID  GAP          |  =     31/76    | 0.08 sec
  101   |  57    |                                 GAP          |  =    371/912   | 0.16 sec
  103   |  57    |   FC                            GAP          |  =     68/171   | 0.09 sec
  104   |  57    |   FC                            GAP          |  =     67/171   | 0.09 sec
  106   |  57    |   FC                            GAP          |  =     65/171   | 0.11 sec
  107   |  57    |   FC                            GAP          |  =     64/171   | 0.12 sec
  109   |  57    |   FC                            GAP          |  =     62/171   | 0.15 sec
  110   |  57    |   FC                            GAP          |  =     61/171   | 0.17 sec
  59    |  58    |                  EBM  HBM       GAP          |  =     39/116   | 4.61 sec
  61    |  58    |                       HBM       GAP          |  =     59/174   | 0.89 sec
  63    |  58    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  65    |  58    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  67    |  58    |                                 GAP          |  =    119/348   | 0.34 sec
  69    |  58    |            HALF  EBM            GAP          |  =      1/3     | 0.02 sec
  71    |  58    |                       HBM       GAP          |  =     83/232   | 0.07 sec
  73    |  58    |       INT             HBM  MID  GAP          |  =    103/290   | 0.88 sec
  75    |  58    |                                 GAP          |  =     10/29    | 0.08 sec
  77    |  58    |   FC  INT        EBM       MID  GAP          |  =     39/116   | 6.70 sec
  79    |  58    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  81    |  58    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  83    |  58    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  85    |  58    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  58    |   FC                            GAP          |  =     89/232   | 0.07 sec
  91    |  58    |   FC                            GAP          |  =     91/232   | 0.07 sec
  93    |  58    |   FC  INT                  MID  GAP  TRAIN   |  =     93/232   | 13.06 sec
  95    |  58    |                                 GAP          |  =     59/145   | 0.09 sec
  97    |  58    |       INT                  MID  GAP          |  =    107/261   | 0.09 sec
  99    |  58    |            HALF                              |  =     23/58    | 0.05 sec
  101   |  58    |       INT                  MID  GAP          |  =    191/464   | 0.09 sec
  103   |  58    |                                 GAP          |  =    283/696   | 0.12 sec
  105   |  58    |   FC                            GAP          |  =     23/58    | 0.07 sec
  107   |  58    |   FC                            GAP          |  =     67/174   | 0.11 sec
  109   |  58    |   FC                            GAP          |  =     65/174   | 0.16 sec
  60    |  59    |   FC  INT                  MID  GAP          |  =     20/59    | 1.27 sec
  61    |  59    |                  EBM            GAP          |  =      1/3     | 0.07 sec
  62    |  59    |                  EBM            GAP          |  =     20/59    | 0.25 sec
  63    |  59    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  64    |  59    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  65    |  59    |                                 GAP          |  =    121/354   | 0.25 sec
  66    |  59    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  67    |  59    |                       HBM       GAP          |  =     41/118   | 0.10 sec
  68    |  59    |                                 GAP          |  =    101/295   | 0.13 sec
  69    |  59    |            HALF  EBM            GAP          |  =      1/3     | 0.02 sec
  70    |  59    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  71    |  59    |       INT  HALF  EBM       MID  GAP          |  =     83/236   | 0.07 sec
  72    |  59    |                                 GAP          |  =    127/354   | 0.08 sec
  73    |  59    |       INT             HBM  MID  GAP          |  =     62/177   | 0.06 sec
  74    |  59    |       INT             HBM  MID  GAP          |  =    104/295   | 0.08 sec
  75    |  59    |                            MID  GAP          |  =     81/236   | 0.09 sec
  76    |  59    |                                 GAP          |  =    144/413   | 0.10 sec
  77    |  59    |                                 GAP          |  =    203/590   | 0.15 sec
  78    |  59    |   FC  INT        EBM       MID  GAP          |  =     20/59    | 0.66 sec
  79    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  80    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  81    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  82    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  83    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  84    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  85    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  86    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  87    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  88    |  59    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  89    |  59    |   FC                            GAP          |  =     89/236   | 0.08 sec
  90    |  59    |   FC                            GAP          |  =     45/118   | 0.05 sec
  91    |  59    |   FC                            GAP          |  =     91/236   | 0.08 sec
  92    |  59    |   FC                            GAP          |  =     23/59    | 0.06 sec
  93    |  59    |   FC                            GAP          |  =     93/236   | 0.07 sec
  94    |  59    |   FC                            GAP          |  =     47/118   | 0.06 sec
  95    |  59    |                                      TRAIN   |  =    427/1062  | 0.45 sec
  96    |  59    |                                 GAP  TRAIN   |  =    191/472   | 0.11 sec
  97    |  59    |                            MID  GAP  TRAIN   |  =    143/354   | 0.12 sec
  98    |  59    |       INT                  MID  GAP          |  =    119/295   | 0.08 sec
  99    |  59    |                                 GAP          |  =    339/826   | 0.09 sec
  100   |  59    |       INT  HALF            MID  GAP          |  =     95/236   | 0.09 sec
  101   |  59    |            HALF                              |  =     93/236   | 0.08 sec
  102   |  59    |       INT  HALF            MID  GAP          |  =    145/354   | 0.09 sec
  103   |  59    |       INT                  MID  GAP          |  =    193/472   | 0.09 sec
  104   |  59    |                            MID  GAP          |  =    289/708   | 0.14 sec
  105   |  59    |                                 GAP          |  =    335/826   | 0.19 sec
  106   |  59    |   FC  INT                  MID  GAP          |  =     71/177   | 12.43 sec
  107   |  59    |   FC                            GAP          |  =     70/177   | 0.09 sec
  108   |  59    |   FC                            GAP          |  =     23/59    | 0.07 sec
  109   |  59    |   FC                            GAP          |  =     68/177   | 0.12 sec
  110   |  59    |   FC                            GAP          |  =     67/177   | 0.13 sec
  61    |  60    |                  EBM            GAP          |  =      1/3     | 0.07 sec
  67    |  60    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  71    |  60    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  73    |  60    |       INT  HALF  EBM       MID  GAP          |  =     43/120   | 0.17 sec
  77    |  60    |                                 GAP          |  =     26/75    | 0.08 sec
  79    |  60    |                                 GAP          |  =    143/420   | 0.41 sec
  83    |  60    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  60    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  91    |  60    |   FC                            GAP          |  =     91/240   | 0.08 sec
  97    |  60    |                                      TRAIN   |  =     29/72    | 0.12 sec
  101   |  60    |       INT  HALF            MID  GAP          |  =     49/120   | 0.08 sec
  103   |  60    |       INT  HALF            MID  GAP          |  =     73/180   | 0.08 sec
  107   |  60    |                                 GAP          |  =     17/42    | 0.16 sec
  109   |  60    |   FC                            GAP          |  =     71/180   | 0.10 sec
  62    |  61    |                  EBM  HBM       GAP          |  =     41/122   | 5.36 sec
  63    |  61    |                  EBM            GAP          |  =     41/122   | 2.23 sec
  64    |  61    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  65    |  61    |                  EBM            GAP          |  =     41/122   | 1.34 sec
  66    |  61    |                  EBM       MID  GAP          |  =     41/122   | 1.17 sec
  67    |  61    |                       HBM       GAP          |  =     62/183   | 0.09 sec
  68    |  61    |                  EBM            GAP          |  =      1/3     | 0.02 sec
  69    |  61    |       INT        EBM       MID  GAP          |  =     85/244   | 0.67 sec
  70    |  61    |                                 GAP          |  =     21/61    | 0.09 sec
  71    |  61    |       INT  HALF  EBM       MID  GAP          |  =     41/122   | 1.60 sec
  72    |  61    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  73    |  61    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  74    |  61    |       INT  HALF  EBM       MID  GAP          |  =     87/244   | 0.07 sec
  75    |  61    |                       HBM       GAP          |  =    131/366   | 0.21 sec
  76    |  61    |       INT                  MID  GAP          |  =     62/183   | 0.06 sec
  77    |  61    |                                 GAP          |  =    173/488   | 0.08 sec
  78    |  61    |                            MID  GAP          |  =     43/122   | 0.16 sec
  79    |  61    |                                 GAP          |  =    169/488   | 0.12 sec
  80    |  61    |                                 GAP          |  =    230/671   | 0.74 sec
  81    |  61    |   FC  INT        EBM       MID  GAP          |  =     41/122   | 8.23 sec
  82    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  83    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  84    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  85    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  86    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  87    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  88    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  89    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  90    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  91    |  61    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  92    |  61    |   FC                            GAP          |  =     23/61    | 0.06 sec
  93    |  61    |   FC                            GAP          |  =     93/244   | 0.08 sec
  94    |  61    |   FC                            GAP          |  =     47/122   | 0.06 sec
  95    |  61    |   FC                            GAP          |  =     95/244   | 0.08 sec
  96    |  61    |   FC                            GAP          |  =     24/61    | 0.07 sec
  97    |  61    |   FC                            GAP          |  =     97/244   | 0.07 sec
  98    |  61    |   FC  INT                  MID  GAP  TRAIN   |  =     49/122   | 2.81 sec
  99    |  61    |                                 GAP  TRAIN   |  =     74/183   | 0.14 sec
  100   |  61    |                            MID  GAP  TRAIN   |  =    149/366   | 0.20 sec
  101   |  61    |       INT                  MID  GAP          |  =    124/305   | 0.09 sec
  102   |  61    |       INT                  MID  GAP          |  =     25/61    | 0.09 sec
  103   |  61    |       INT  HALF            MID  GAP          |  =     99/244   | 0.09 sec
  104   |  61    |            HALF                              |  =     97/244   | 0.08 sec
  105   |  61    |       INT  HALF            MID  GAP          |  =    149/366   | 0.10 sec
  106   |  61    |                                 GAP          |  =    503/1220  | 0.10 sec
  107   |  61    |       INT                  MID  GAP          |  =    199/488   | 0.11 sec
  108   |  61    |                                 GAP          |  =    199/488   | 0.11 sec
  109   |  61    |                                 GAP          |  =    887/2196  | 0.94 sec
  110   |  61    |   FC                            GAP          |  =     73/183   | 0.10 sec
  63    |  62    |   FC  INT                  MID  GAP          |  =     21/62    | 1.29 sec
  65    |  62    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  67    |  62    |                  EBM       MID  GAP          |  =     21/62    | 0.30 sec
  69    |  62    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  71    |  62    |                       HBM       GAP          |  =    107/310   | 0.10 sec
  73    |  62    |            HALF  EBM            GAP          |  =      1/3     | 0.05 sec
  75    |  62    |       INT  HALF  EBM       MID  GAP          |  =     11/31    | 0.06 sec
  77    |  62    |       INT             HBM  MID  GAP          |  =     32/93    | 0.06 sec
  79    |  62    |                            MID  GAP          |  =     65/186   | 0.08 sec
  81    |  62    |                                 GAP          |  =     32/93    | 0.18 sec
  83    |  62    |   FC             EBM            GAP          |  =      1/3     | 0.03 sec
  85    |  62    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  87    |  62    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  62    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  91    |  62    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  95    |  62    |   FC                            GAP          |  =     95/248   | 0.08 sec
  97    |  62    |   FC                            GAP          |  =     97/248   | 0.08 sec
  99    |  62    |   FC                            GAP          |  =     99/248   | 0.08 sec
  101   |  62    |                                      TRAIN   |  =     25/62    | 0.08 sec
  103   |  62    |       INT                  MID  GAP          |  =     25/62    | 0.09 sec
  105   |  62    |       INT  HALF            MID  GAP          |  =     25/62    | 0.08 sec
  107   |  62    |       INT  HALF            MID  GAP          |  =     38/93    | 0.09 sec
  109   |  62    |       INT                  MID  GAP          |  =    203/496   | 0.13 sec
  64    |  63    |                  EBM            GAP          |  =      1/3     | 0.09 sec
  65    |  63    |                  EBM  HBM       GAP          |  =     85/252   | 2.46 sec
  67    |  63    |                                 GAP          |  =     85/252   | 0.38 sec
  68    |  63    |                                 GAP          |  =     64/189   | 0.39 sec
  71    |  63    |       INT        EBM       MID  GAP          |  =     29/84    | 0.09 sec
  73    |  63    |                                 GAP          |  =     19/56    | 0.26 sec
  74    |  63    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  76    |  63    |       INT  HALF  EBM       MID  GAP          |  =     89/252   | 0.07 sec
  79    |  63    |       INT             HBM  MID  GAP          |  =     37/105   | 0.08 sec
  80    |  63    |                            MID  GAP          |  =     29/84    | 0.09 sec
  82    |  63    |                                 GAP          |  =     28/81    | 0.16 sec
  83    |  63    |                                 GAP          |  =     49/144   | 0.42 sec
  85    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  86    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  88    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  89    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  92    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  94    |  63    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  95    |  63    |   FC                            GAP          |  =     95/252   | 0.08 sec
  97    |  63    |   FC                            GAP          |  =     97/252   | 0.08 sec
  100   |  63    |   FC                            GAP          |  =     25/63    | 0.07 sec
  101   |  63    |   FC  INT                  MID  GAP  TRAIN   |  =    101/252   | 18.12 sec
  103   |  63    |                                      TRAIN   |  =    178/441   | 0.11 sec
  104   |  63    |                            MID  GAP          |  =    103/252   | 0.14 sec
  106   |  63    |       INT  HALF            MID  GAP          |  =    103/252   | 0.09 sec
  107   |  63    |       INT  HALF            MID  GAP          |  =    101/252   | 0.10 sec
  109   |  63    |       INT  HALF            MID  GAP          |  =    155/378   | 0.10 sec
  110   |  63    |       INT                  MID  GAP          |  =    103/252   | 0.10 sec
  65    |  64    |                  EBM  HBM       GAP          |  =     43/128   | 6.42 sec
  67    |  64    |                  EBM            GAP          |  =     43/128   | 1.86 sec
  69    |  64    |                                 GAP          |  =     87/256   | 0.58 sec
  71    |  64    |       INT        EBM       MID  GAP          |  =     43/128   | 1.23 sec
  73    |  64    |                       HBM       GAP          |  =     65/192   | 0.08 sec
  75    |  64    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  77    |  64    |       INT  HALF  EBM       MID  GAP          |  =     45/128   | 0.07 sec
  79    |  64    |       INT             HBM  MID  GAP          |  =     17/48    | 0.90 sec
  81    |  64    |                            MID  GAP          |  =     45/128   | 0.08 sec
  83    |  64    |                                 GAP          |  =     89/256   | 0.24 sec
  85    |  64    |   FC  INT        EBM       MID  GAP          |  =     43/128   | 9.81 sec
  87    |  64    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  64    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  91    |  64    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  93    |  64    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  95    |  64    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  97    |  64    |   FC                            GAP          |  =     97/256   | 0.08 sec
  99    |  64    |   FC                            GAP          |  =     99/256   | 0.08 sec
  101   |  64    |   FC                            GAP          |  =    101/256   | 0.09 sec
  103   |  64    |                                 GAP  TRAIN   |  =    489/1216  | 1.84 sec
  105   |  64    |                            MID  GAP  TRAIN   |  =     13/32    | 0.09 sec
  107   |  64    |       INT                  MID  GAP          |  =     59/144   | 0.11 sec
  109   |  64    |            HALF                              |  =     51/128   | 0.07 sec
  66    |  65    |   FC  INT                  MID  GAP          |  =     22/65    | 1.66 sec
  67    |  65    |                  EBM            GAP          |  =      1/3     | 0.09 sec
  68    |  65    |                  EBM  HBM       GAP          |  =     22/65    | 0.51 sec
  69    |  65    |                       HBM       GAP          |  =     22/65    | 0.20 sec
  71    |  65    |                  EBM       MID  GAP          |  =     89/260   | 0.09 sec
  72    |  65    |       INT        EBM       MID  GAP          |  =     22/65    | 0.31 sec
  73    |  65    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  74    |  65    |                       HBM       GAP          |  =     67/195   | 0.08 sec
  76    |  65    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  77    |  65    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  79    |  65    |       INT  HALF  EBM       MID  GAP          |  =     93/260   | 0.68 sec
  81    |  65    |       INT                  MID  GAP          |  =     22/65    | 0.07 sec
  82    |  65    |                                 GAP          |  =     23/65    | 0.08 sec
  83    |  65    |                            MID  GAP          |  =    137/390   | 0.11 sec
  84    |  65    |                                 GAP          |  =      9/26    | 0.10 sec
  86    |  65    |   FC  INT        EBM       MID  GAP          |  =     22/65    | 0.95 sec
  87    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  88    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  92    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  93    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  94    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  96    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  97    |  65    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  98    |  65    |   FC                            GAP          |  =     49/130   | 0.07 sec
  99    |  65    |   FC                            GAP          |  =     99/260   | 0.09 sec
  101   |  65    |   FC                            GAP          |  =    101/260   | 0.08 sec
  102   |  65    |   FC                            GAP          |  =     51/130   | 0.08 sec
  103   |  65    |   FC                            GAP          |  =    103/260   | 0.09 sec
  106   |  65    |                                 GAP          |  =     95/234   | 0.15 sec
  107   |  65    |                            MID  GAP  TRAIN   |  =    157/390   | 0.12 sec
  108   |  65    |       INT                  MID  GAP          |  =    131/325   | 0.09 sec
  109   |  65    |                                 GAP          |  =    373/910   | 0.12 sec
  67    |  66    |                  EBM            GAP          |  =      1/3     | 0.09 sec
  71    |  66    |                       HBM       GAP          |  =     67/198   | 0.14 sec
  73    |  66    |                                 GAP          |  =     67/198   | 0.24 sec
  79    |  66    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  83    |  66    |       INT             HBM  MID  GAP          |  =     39/110   | 0.09 sec
  85    |  66    |                                 GAP          |  =     23/66    | 0.09 sec
  89    |  66    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  91    |  66    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  95    |  66    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  97    |  66    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  101   |  66    |   FC                            GAP          |  =    101/264   | 0.09 sec
  103   |  66    |   FC                            GAP          |  =    103/264   | 0.10 sec
  107   |  66    |                                      TRAIN   |  =    133/330   | 0.13 sec
  109   |  66    |       INT                  MID  GAP          |  =      9/22    | 0.11 sec
  68    |  67    |                  EBM  HBM       GAP          |  =     45/134   | 7.40 sec
  69    |  67    |                  EBM            GAP          |  =     45/134   | 3.12 sec
  70    |  67    |                       HBM       GAP          |  =     68/201   | 1.24 sec
  71    |  67    |                  EBM            GAP          |  =     91/268   | 0.19 sec
  72    |  67    |                  EBM  HBM       GAP          |  =     23/67    | 0.18 sec
  73    |  67    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  74    |  67    |                                 GAP          |  =    114/335   | 0.59 sec
  75    |  67    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  76    |  67    |                       HBM       GAP          |  =     93/268   | 0.12 sec
  77    |  67    |                                 GAP          |  =     91/268   | 0.08 sec
  78    |  67    |       INT  HALF  EBM       MID  GAP          |  =     45/134   | 2.08 sec
  79    |  67    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  80    |  67    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  81    |  67    |       INT  HALF  EBM       MID  GAP          |  =     95/268   | 0.08 sec
  82    |  67    |                       HBM       GAP          |  =     24/67    | 0.08 sec
  83    |  67    |       INT             HBM  MID  GAP          |  =     70/201   | 0.07 sec
  84    |  67    |       INT             HBM  MID  GAP          |  =    118/335   | 0.09 sec
  85    |  67    |                            MID  GAP          |  =     93/268   | 0.10 sec
  86    |  67    |                                 GAP          |  =    116/335   | 0.10 sec
  87    |  67    |                                 GAP          |  =    162/469   | 0.14 sec
  88    |  67    |                                 GAP          |  =    275/804   | 0.88 sec
  89    |  67    |   FC  INT        EBM       MID  GAP          |  =     45/134   | 11.98 sec
  90    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  91    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  92    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  93    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  94    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  95    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  96    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  97    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  98    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  99    |  67    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  100   |  67    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  101   |  67    |   FC                            GAP          |  =    101/268   | 0.09 sec
  102   |  67    |   FC                            GAP          |  =     51/134   | 0.08 sec
  103   |  67    |   FC                            GAP          |  =    103/268   | 0.09 sec
  104   |  67    |   FC                            GAP          |  =     26/67    | 0.08 sec
  105   |  67    |   FC                            GAP          |  =    105/268   | 0.09 sec
  106   |  67    |   FC                            GAP          |  =     53/134   | 0.09 sec
  107   |  67    |   FC                            GAP          |  =    107/268   | 0.09 sec
  108   |  67    |   FC  INT                  MID  GAP  TRAIN   |  =     27/67    | 0.35 sec
  109   |  67    |                                 GAP  TRAIN   |  =    217/536   | 0.15 sec
  110   |  67    |                            MID  GAP  TRAIN   |  =    163/402   | 0.12 sec
  69    |  68    |   FC  INT                  MID  GAP          |  =     23/68    | 1.64 sec
  71    |  68    |                  EBM            GAP          |  =     23/68    | 0.39 sec
  73    |  68    |                  EBM            GAP          |  =     93/272   | 1.05 sec
  75    |  68    |                                 GAP          |  =     23/68    | 0.10 sec
  77    |  68    |                                 GAP          |  =     71/204   | 0.11 sec
  79    |  68    |       INT  HALF  EBM       MID  GAP          |  =     23/68    | 0.38 sec
  81    |  68    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  83    |  68    |                                 GAP          |  =     61/170   | 0.13 sec
  87    |  68    |                            MID  GAP          |  =      6/17    | 0.12 sec
  89    |  68    |                                 GAP          |  =    257/748   | 0.26 sec
  91    |  68    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  93    |  68    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  95    |  68    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  97    |  68    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  99    |  68    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  101   |  68    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  103   |  68    |   FC                            GAP          |  =    103/272   | 0.10 sec
  105   |  68    |   FC                            GAP          |  =    105/272   | 0.10 sec
  107   |  68    |   FC                            GAP          |  =    107/272   | 0.09 sec
  109   |  68    |   FC  INT                  MID  GAP  TRAIN   |  =    109/272   | 31.65 sec
  70    |  69    |                  EBM            GAP          |  =      1/3     | 0.12 sec
  71    |  69    |                  EBM  HBM       GAP          |  =     31/92    | 3.20 sec
  73    |  69    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  74    |  69    |                  EBM            GAP          |  =     47/138   | 0.13 sec
  76    |  69    |                       HBM       GAP          |  =    118/345   | 0.74 sec
  77    |  69    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  79    |  69    |                       HBM       GAP          |  =    119/345   | 0.11 sec
  80    |  69    |                                 GAP          |  =     39/115   | 0.35 sec
  82    |  69    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  83    |  69    |       INT  HALF  EBM       MID  GAP          |  =     97/276   | 0.08 sec
  85    |  69    |                                 GAP          |  =    295/828   | 0.13 sec
  86    |  69    |       INT                  MID  GAP          |  =     70/207   | 0.08 sec
  88    |  69    |                            MID  GAP          |  =    145/414   | 0.11 sec
  89    |  69    |                                 GAP          |  =    241/690   | 0.15 sec
  91    |  69    |                                 GAP          |  =    125/368   | 0.94 sec
  94    |  69    |   FC             EBM            GAP          |  =      1/3     | 0.04 sec
  95    |  69    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  97    |  69    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  98    |  69    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  100   |  69    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
